id,glottocode,preferred_name,level,iso639_3,parent_id,latitude,longitude,status,source_version
glotto:tonk1249,tonk1249,Tonkawa,language,tqw,,30.25,-96.75,active,5.3
glotto:toro1256,toro1256,Tor-Orya,family,,,,,active,5.3
glotto:toto1251,toto1251,Totonacan,family,,,,,active,5.3
glotto:touo1238,touo1238,Touo,language,tqu,,-8.58405,157.296,active,5.3
glotto:trum1247,trum1247,Trumai,language,tpy,,-11.8119,-53.5717,active,5.3
glotto:tsim1258,tsim1258,Tsimshian,family,,,,,active,5.3
glotto:tuca1253,tuca1253,Tucanoan,family,,,,,active,5.3
glotto:tung1282,tung1282,Tungusic,family,,,,,active,5.3
glotto:tuni1252,tuni1252,Tunica,language,tun,,30.9888,-92.5403,active,5.3
glotto:tupi1275,tupi1275,Tupian,family,,,,,active,5.3
glotto:tura1263,tura1263,Turama-Kikori,family,,,,,active,5.3
glotto:turk1311,turk1311,Turkic,family,,,,,active,5.3
glotto:tuuu1241,tuuu1241,Tuu,family,,,,,active,5.3
glotto:tuxa1239,tuxa1239,Tuxá,language,tud,,-8.953642,-38.2742287,active,5.3
glotto:umbu1235,umbu1235,Umbugarla,language,umr,,-12.9325,131.825,active,5.3
glotto:unat1236,unat1236,Unattested,family,,,,,active,5.3
glotto:uncl1493,uncl1493,Unclassifiable,family,,,,,active,5.3
glotto:ural1272,ural1272,Uralic,family,,,,,active,5.3
glotto:urar1246,urar1246,Urarina,language,ura,,-4.44006,-75.4211,active,5.3
glotto:uruc1242,uruc1242,Uru-Chipaya,family,,,,,active,5.3
glotto:usku1243,usku1243,Usku,language,ulf,,-3.63853,140.502,active,5.3
glotto:utoa1244,utoa1244,Uto-Aztecan,family,,,,,active,5.3
glotto:vile1241,vile1241,Vilela,language,vil,,-24.9161,-62.52232,active,5.3
glotto:wadj1254,wadj1254,Wadjiginy,language,wdj,,-12.8596,130.737,active,5.3
glotto:wage1238,wage1238,Wageman,language,waq,,-13.8627,131.893,active,5.3
glotto:waka1280,waka1280,Wakashan,family,,,,,active,5.3
glotto:wali1264,wali1264,Walioic,family,,,,,active,5.3
glotto:waor1240,waor1240,Waorani,language,auc,,-1.12312,-76.683,active,5.3
glotto:wara1303,wara1303,Warao,language,wba,,7.50851,-59.3528,active,5.3
glotto:wash1253,wash1253,Washo,language,was,,38.8184,-119.64,active,5.3
glotto:west1493,west1493,West Bird's Head,family,,,,,active,5.3
glotto:west1503,west1503,Western Tasmanian,family,,,,,active,5.3
glotto:west2434,west2434,Western Daly,family,,,,,active,5.3
glotto:west2604,west2604,West Bomberai,family,,,,,active,5.3
glotto:wint1258,wint1258,Wintuan,family,,,,,active,5.3
glotto:wiru1244,wiru1244,Wiru,language,wiu,,-6.35863,144.214,active,5.3
glotto:worr1236,worr1236,Worrorran,family,,,,,active,5.3
glotto:xinc1237,xinc1237,Xincan,family,xin,,14.31028,-89.82346,active,5.3
glotto:xuku1239,xuku1239,Xukurú,language,xoo,,-8.6606156,-37.0869089,active,5.3
glotto:yale1246,yale1246,Yale,language,nce,,-3.79762,141.566,active,5.3
glotto:yama1264,yama1264,Yámana,language,yag,,-55.2748,-68.2648,active,5.3
glotto:yana1271,yana1271,Yana,language,ynn,,39.2769,-121.608,active,5.3
glotto:yang1287,yang1287,Yangmanic,family,,,,,active,5.3
glotto:yano1268,yano1268,Yanomamic,family,,,,,active,5.3
glotto:yare1250,yare1250,Yareban,family,,,,,active,5.3
glotto:yawa1259,yawa1259,Yawa-Saweru,family,,,,,active,5.3
glotto:yele1255,yele1255,Yele,language,yle,,-11.3796,154.127,active,5.3
glotto:yeni1252,yeni1252,Yeniseian,family,,,,,active,5.3
glotto:yera1243,yera1243,Yerakai,language,yra,,-4.28828,142.947,active,5.3
glotto:yetf1238,yetf1238,Yetfa,language,yet,,-4.05884,140.653,active,5.3
glotto:yoku1255,yoku1255,Yokutsan,family,,,,,active,5.3
glotto:yuat1252,yuat1252,Yuat,family,,,,,active,5.3
glotto:yuch1247,yuch1247,Yuchi,language,yuc,,35.75,-86.75,active,5.3
glotto:yuka1259,yuka1259,Yukaghir,family,,,,,active,5.3
glotto:yuki1242,yuki1242,Yuki-Wappo,family,,,,,active,5.3
glotto:yura1255,yura1255,Yuracaré,language,yuz,,-16.7479,-65.1224,active,5.3
glotto:yuru1243,yuru1243,Yurumanguí,language,,,3.436864,-76.522636,active,5.3
glotto:yuwa1244,yuwa1244,Hoti,language,yau,,5.63879,-65.4267,active,5.3
glotto:zamu1243,zamu1243,Zamucoan,family,,,,,active,5.3
glotto:zapa1251,zapa1251,Zaparoan,family,,,,,active,5.3
glotto:zuni1245,zuni1245,Zuni,language,zun,,35.0056,-108.782,active,5.3
glotto:aari1240,aari1240,Aariya,language,aay,glotto:book1242,,,active,5.3
glotto:abal1238,abal1238,Abaletti,dialect,,glotto:yele1255,,,active,5.3
glotto:abau1245,abau1245,Abau,language,aau,glotto:sepi1257,-3.97222,141.324,active,5.3
glotto:abkh1243,abkh1243,Abkhaz-Abaza,family,,glotto:abkh1242,,,active,5.3
glotto:abun1253,abun1253,Abun Je,dialect,,glotto:abun1252,,,active,5.3
glotto:abun1254,abun1254,Abun Tat,dialect,,glotto:abun1252,,,active,5.3
glotto:abun1255,abun1255,Abun Ji,dialect,,glotto:abun1252,,,active,5.3
glotto:achi1258,achi1258,"Achi', Cubulco",language,acc,glotto:book1242,,,active,5.3
glotto:achu1247,achu1247,Achumawi,language,acv,glotto:pala1350,41.0979,-121.191,active,5.3
glotto:adab1235,adab1235,Adabe,language,adb,glotto:book1242,-8.22674,125.576,active,5.3
glotto:adap1234,adap1234,Adap,language,adp,glotto:book1242,27.141,90.3369,active,5.3
glotto:adug1238,adug1238,Aduge,language,adu,glotto:book1242,7.64567,6.13085,active,5.3
glotto:adze1241,adze1241,Adzera (Retired),language,azr,glotto:book1242,,,active,5.3
glotto:afit1238,afit1238,Afitti,language,aft,glotto:nyim1244,12.446,30.7611,active,5.3
glotto:afri1275,afri1275,Afrihili,language,afh,glotto:arti1236,,,active,5.3
glotto:aghu1256,aghu1256,Aghu Tharnggalu (Retired),language,gtu,glotto:book1242,-15.0,144.0,active,5.3
glotto:agoa1234,agoa1234,Agoan,family,,glotto:ramu1234,,,active,5.3
glotto:agob1244,agob1244,Agob-Ende-Kawam,language,kit,glotto:paho1240,-9.08521,142.532,active,5.3
glotto:agua1253,agua1253,Aguaruna,language,agr,glotto:jiva1245,-5.30044,-77.9218,active,5.3
glotto:agua1254,agua1254,Aguarico,dialect,,glotto:cofa1242,,,active,5.3
glotto:ahea1240,ahea1240,Ahe,language,ahe,glotto:book1242,,,active,5.3
glotto:ahir1243,ahir1243,Ahirani,language,ahr,glotto:book1242,21.552,73.685,active,5.3
glotto:ahkk1235,ahkk1235,AHK,family,,glotto:sout2845,,,active,5.3
glotto:aian1241,aian1241,Aian,family,,glotto:ramu1234,,,active,5.3
glotto:aiku1240,aiku1240,Aiku,language,mzf,glotto:book1242,,,active,5.3
glotto:aima1242,aima1242,Aimara,dialect,,glotto:kuna1268,,,active,5.3
glotto:aird1238,aird1238,Aird Hills,dialect,,glotto:kibi1239,,,active,5.3
glotto:ajas1235,ajas1235,Aja (South Sudan),language,aja,glotto:kres1240,8.58003,25.6122,active,5.3
glotto:ajiw1238,ajiw1238,Kebar,dialect,,glotto:mpur1239,,,active,5.3
glotto:akak1254,akak1254,Aka-Kelo-Molo,family,,glotto:east2386,,,active,5.3
glotto:akib1234,akib1234,Akiblik,dialect,,glotto:anem1249,,,active,5.3
glotto:alab1247,alab1247,Alabaman-Koasati,family,,glotto:musk1252,,,active,5.3
glotto:alac1239,alac1239,Alacalufe-Austral,language,,glotto:kawe1237,-54.788017,-70.140381,active,5.3
glotto:alag1249,alag1249,Alaguilac,language,,glotto:book1242,,,active,5.3
glotto:aleu1261,aleu1261,Aleutic,family,,glotto:eski1264,,,active,5.3
glotto:algo1256,algo1256,Algonquian-Blackfoot,family,,glotto:algi1248,,,active,5.3
glotto:alle1238,alle1238,Allentiac,language,,glotto:huar1251,-33.480938,-68.096924,active,5.3
glotto:alor1249,alor1249,Alor-Pantar,family,,glotto:timo1261,,,active,5.3
glotto:alse1252,alse1252,Alsea,dialect,,glotto:alse1251,,,active,5.3
glotto:alto1237,alto1237,Alto Navarro Meridional,dialect,,glotto:basq1248,,,active,5.3
glotto:alto1238,alto1238,Alto Navarro Septentrional,dialect,,glotto:basq1248,,,active,5.3
glotto:alto1249,alto1249,Alto Orinoco,family,,glotto:araw1281,,,active,5.3
glotto:alto1250,alto1250,Medio Rio Negro,family,,glotto:araw1281,,,active,5.3
glotto:amal1242,amal1242,Amal,language,aad,glotto:sepi1257,-4.04517,141.995,active,5.3
glotto:amap1241,amap1241,Amapá Creole,language,amd,glotto:book1242,,,active,5.3
glotto:amar1271,amar1271,Amurdak,language,amg,glotto:iwai1246,-11.9876,132.878,active,5.3
glotto:amar1274,amar1274,Amarakaeri,language,amr,glotto:hara1260,-12.4931,-70.5533,active,5.3
glotto:amas1236,amas1236,Ama (Sudan),language,nyi,glotto:nyim1244,12.0993,29.4332,active,5.3
glotto:ambe1246,ambe1246,Ambermo,language,,glotto:uncl1493,-1.763355,137.903651,active,5.3
glotto:amda1238,amda1238,Amdang,language,amj,glotto:fura1235,14.7528,20.8912,active,5.3
glotto:amer1256,amer1256,Amerax,language,aex,glotto:book1242,,,active,5.3
glotto:amik1238,amik1238,Amikoana,language,akn,glotto:book1242,,,active,5.3
glotto:amir1234,amir1234,Amira,language,,glotto:tege1244,10.0546,30.71992,active,5.3
glotto:amon1239,amon1239,Amongme,dialect,,glotto:dama1272,,,active,5.3
glotto:amot1239,amot1239,Amotomanco,language,,glotto:uncl1493,,,active,5.3
glotto:amto1250,amto1250,Amto,language,amt,glotto:amto1249,-4.12165,141.339,active,5.3
glotto:amun1245,amun1245,Amung,dialect,,glotto:dama1272,,,active,5.3
glotto:anas1239,anas1239,Anasi,language,bpo,glotto:book1242,-1.73908,137.716,active,5.3
glotto:anat1257,anat1257,Anatolian,family,,glotto:indo1319,,,active,5.3
glotto:anca1236,anca1236,Áncá,language,acb,glotto:book1242,6.66524,11.1087,active,5.3
glotto:anci1248,anci1248,Ancient Ligurian,language,xlg,glotto:uncl1493,,,active,5.3
glotto:anda1283,anda1283,Andai,language,afd,glotto:araf1243,-4.96449,143.637,active,5.3
glotto:ando1257,ando1257,Andoke,dialect,,glotto:ando1256,,,active,5.3
glotto:anga1290,anga1290,Angaataha,language,agm,glotto:anga1289,-7.15012,146.352,active,5.3
glotto:ango1254,ango1254,Angor,language,agg,glotto:sena1264,-3.7167,141.199,active,5.3
glotto:ango1255,ango1255,Angoram,language,aog,glotto:lowe1423,-4.07758,144.028,active,5.3
glotto:anto1235,anto1235,Antoniano Salinan,dialect,,glotto:sali1253,,,active,5.3
glotto:apal1257,apal1257,Apalaí,language,apy,glotto:cari1283,1.49792,-54.7457,active,5.3
glotto:apot1235,apot1235,Apoto,language,,glotto:unat1236,,,active,5.3
glotto:arab1397,arab1397,Arabic-based pidgin,family,,glotto:pidg1258,,,active,5.3
glotto:arac1235,arac1235,Aracaju,language,,glotto:uncl1493,,,active,5.3
glotto:arak1254,arak1254,Arakwal,language,rkw,glotto:book1242,,,active,5.3
glotto:arak1256,arak1256,Arakanese,language,mhv,glotto:book1242,,,active,5.3
glotto:aram1252,aram1252,Aramanik,language,aam,glotto:book1242,-2.90656,37.3491,active,5.3
glotto:aram1254,aram1254,Aramia River,dialect,,glotto:tabo1241,,,active,5.3
glotto:aran1265,aran1265,Aranama,language,xrt,glotto:uncl1493,28.65425,-97.38526,active,5.3
glotto:aran1266,aran1266,Arandic-Thura-Yura,family,,glotto:pama1250,,,active,5.3
glotto:araw1288,araw1288,Arawakan (Unattested),family,,glotto:unat1236,,,active,5.3
glotto:araw1289,araw1289,Arawan (Unattested),family,,glotto:unat1236,,,active,5.3
glotto:arfu1234,arfu1234,Arfu,dialect,,glotto:mpur1239,,,active,5.3
glotto:arik1267,arik1267,Arikem-Tupari,family,,glotto:tupi1275,,,active,5.3
glotto:arin1243,arin1243,Arin,language,xrn,glotto:yeni1252,57.0,93.0,active,5.3
glotto:arua1263,arua1263,Arawá (Amazonas State),language,aru,glotto:araw1282,-5.5,-67.98,active,5.3
glotto:arus1242,arus1242,Arusha,language,,glotto:unat1236,,,active,5.3
glotto:asli1243,asli1243,Aslian,family,,glotto:aust1305,,,active,5.3
glotto:assa1271,assa1271,Assamese-based pidgin,family,,glotto:pidg1258,,,active,5.3
glotto:ataa1241,ataa1241,Ata (New Britain),dialect,,glotto:pele1245,,,active,5.3
glotto:atay1246,atay1246,Atayalic,family,,glotto:aust1307,,,active,5.3
glotto:atha1246,atha1246,Athabaskan-Eyak,family,,glotto:atha1245,,,active,5.3
glotto:atla1280,atla1280,Atlantic-Congo (Unattested),family,,glotto:unat1236,,,active,5.3
glotto:atla1282,atla1282,Atlantic-Congo Speech Register,family,,glotto:spee1234,,,active,5.3
glotto:atoh1238,atoh1238,Atohwaim,language,aqm,glotto:kaya1327,-6.27123,138.666,active,5.3
glotto:atsu1245,atsu1245,Atsugewi,language,atw,glotto:pala1350,40.4271,-120.661,active,5.3
glotto:atue1238,atue1238,Atuence,language,atf,glotto:book1242,,,active,5.3
glotto:aura1242,aura1242,Aurama,dialect,,glotto:pawa1255,,,active,5.3
glotto:aust1312,aust1312,Austronesian (Unattested),family,,glotto:unat1236,,,active,5.3
glotto:auve1240,auve1240,Auvergnat,language,auv,glotto:book1242,,,active,5.3
glotto:auxi1235,auxi1235,Auxiliary Sign Systems,family,,glotto:sign1238,,,active,5.3
glotto:aval1237,aval1237,Alavan,dialect,,glotto:basq1248,,,active,5.3
glotto:awak1251,awak1251,Awake,dialect,,glotto:arut1244,,,active,5.3
glotto:awas1234,awas1234,Awa-Southern Barbacoan,family,,glotto:barb1265,,,active,5.3
glotto:awbo1238,awbo1238,Awbono,language,awh,glotto:bayo1259,-5.05875,139.724,active,5.3
glotto:awia1234,awia1234,Awiakay-Karimba,language,,glotto:araf1243,-4.67314,143.71036,active,5.3
glotto:awin1249,awin1249,Elevala,family,,glotto:kamu1264,,,active,5.3
glotto:ayic1234,ayic1234,Ayi (China),language,ayx,glotto:book1242,27.1213,98.8684,active,5.3
glotto:ayom1234,ayom1234,Ayomán,dialect,,glotto:jira1235,,,active,5.3
glotto:baba1273,baba1273,Babalia Creole Arabic,language,bbz,glotto:book1242,12.7617,16.6925,active,5.3
glotto:baen1237,baen1237,Baenan,language,,glotto:uncl1493,-15.352491,-39.5552237,active,5.3
glotto:baga1271,baga1271,Baga Kaloum,language,bqf,glotto:book1242,9.951,-12.887,active,5.3
glotto:baga1274,baga1274,Baga Sobané,language,bsv,glotto:book1242,9.98865,-13.9054,active,5.3
glotto:bagu1249,bagu1249,Bagua,language,,glotto:uncl1493,,,active,5.3
glotto:baha1262,baha1262,Bahau River Kenyah,language,bwv,glotto:book1242,,,active,5.3
glotto:bahn1264,bahn1264,Bahnaric,family,,glotto:aust1305,,,active,5.3
glotto:baib1251,baib1251,Baibai,language,bbf,glotto:baib1250,-3.42672,141.345,active,5.3
glotto:bain1260,bain1260,Bainouk-Samik,language,bcb,glotto:book1242,12.5053,-15.9969,active,5.3
glotto:bake1241,bake1241,Bake,dialect,,glotto:bert1248,,,active,5.3
glotto:baku1265,baku1265,Bakung Kenyah,language,boc,glotto:book1242,,,active,5.3
glotto:bala1306,bala1306,Balau,language,blg,glotto:book1242,1.33476,110.913,active,5.3
glotto:bala1318,bala1318,Balaybalan,language,,glotto:arti1236,,,active,5.3
glotto:bamb1262,bamb1262,Bambassi,language,myf,glotto:maoo1243,9.82554,34.6522,active,5.3
glotto:bamu1257,bamu1257,Bamu,language,bcf,glotto:kiwa1251,-7.93818,143.545,active,5.3
glotto:bana1292,bana1292,Banaro,language,byz,glotto:ramu1234,-4.56615,144.329,active,5.3
glotto:bana1306,bana1306,Banawá,language,bnh,glotto:book1242,,,active,5.3
glotto:band1337,band1337,Bandjigali,language,bjd,glotto:book1242,-30.0771,143.282,active,5.3
glotto:band1350,band1350,Bandougou,dialect,,glotto:siam1242,,,active,5.3
glotto:bara1376,bara1376,Baraic,family,,glotto:koia1260,,,active,5.3
glotto:bara1399,bara1399,Barapasi-Sauri-Kofei,family,,glotto:geel1240,,,active,5.3
glotto:barb1268,barb1268,Barbacoan (Unattested),family,,glotto:unat1236,,,active,5.3
glotto:bark1246,bark1246,Barka,dialect,,glotto:kuna1268,,,active,5.3
glotto:basq1249,basq1249,Navarro-Labourdin Basque,dialect,bqe,glotto:basq1248,,,active,5.3
glotto:basq1250,basq1250,Souletin,dialect,,glotto:basq1248,,,active,5.3
glotto:basq1267,basq1267,Basque-Romani,family,,glotto:spee1234,,,active,5.3
glotto:basq1268,basq1268,Basque-based pidgin,family,,glotto:pidg1258,,,active,5.3
glotto:bauw1241,bauw1241,Bauwakic,family,,glotto:mail1249,,,active,5.3
glotto:bauz1241,bauz1241,Bauzi,language,bvz,glotto:geel1240,-2.44717,137.629,active,5.3
glotto:bayo1260,bayo1260,Bayono,language,byl,glotto:bayo1259,-5.21728,139.617,active,5.3
glotto:bazi1237,bazi1237,Bazigar,language,bfr,glotto:uncl1493,25.2977,77.2213,active,5.3
glotto:belg1241,belg1241,Belgian Sign Language,language,bvs,glotto:book1242,,,active,5.3
glotto:beli1258,beli1258,Beli (Papua New Guinea),language,bey,glotto:nucl1708,-3.67881,142.34,active,5.3
glotto:bell1243,bell1243,Bella Coola,language,blc,glotto:sali1255,52.3448,-126.689,active,5.3
glotto:bemb1258,bemb1258,Bemba (Democratic Republic of Congo),language,bmy,glotto:book1242,-10.0,28.08,active,5.3
glotto:benc1235,benc1235,Bench,language,bcq,glotto:gong1255,7.04682,35.7673,active,5.3
glotto:benl1235,benl1235,Ben-Lomond-Cape-Portland,language,xpb,glotto:nort1442,-41.326418,147.787122,active,5.3
glotto:berb1260,berb1260,Berber,family,,glotto:afro1255,,,active,5.3
glotto:beti1250,beti1250,Beti (Cameroon),language,btb,glotto:book1242,3.22265,11.6896,active,5.3
glotto:bewa1242,bewa1242,Bewani,family,,glotto:bord1247,,,active,5.3
glotto:bhal1245,bhal1245,Bhalay,language,bhx,glotto:book1242,21.2665,77.8268,active,5.3
glotto:bhat1237,bhat1237,Bhatola,language,btl,glotto:book1242,22.7174,80.842,active,5.3
glotto:bian1252,bian1252,Biangai,language,big,glotto:kuni1270,-7.33882,146.765,active,5.3
glotto:bida1238,bida1238,Bidai,language,,glotto:uncl1493,,,active,5.3
glotto:bika1251,bika1251,Bikaru-Bragge,language,bic,glotto:book1242,-4.86,142.945,active,5.3
glotto:bina1273,bina1273,Binaharic,family,,glotto:mail1249,,,active,5.3
glotto:bina1276,bina1276,Greater Binanderean,family,,glotto:nucl1709,,,active,5.3
glotto:bina1280,bina1280,Binaturi,family,,glotto:east2503,,,active,5.3
glotto:bine1240,bine1240,Bine,language,bon,glotto:east2503,-9.08879,142.893,active,5.3
glotto:bisc1236,bisc1236,Biscayan,dialect,,glotto:basq1248,,,active,5.3
glotto:bisu1247,bisu1247,Bisu (Retired),language,bii,glotto:book1242,,,active,5.3
glotto:bita1252,bita1252,Bitama,dialect,,glotto:kuna1268,,,active,5.3
glotto:blis1239,blis1239,Blissymbols,language,zbl,glotto:arti1236,,,active,5.3
glotto:boba1251,boba1251,Bobangi-based pidgin,family,,glotto:pidg1258,,,active,5.3
glotto:bodi1256,bodi1256,Bodic,family,,glotto:sino1245,,,active,5.3
glotto:boik1241,boik1241,Boikin,language,bzf,glotto:nduu1242,-3.68297,143.474,active,5.3
glotto:bolg1249,bolg1249,Bolgar,family,,glotto:turk1311,,,active,5.3
glotto:bora1263,bora1263,Bora,language,boa,glotto:bora1262,-2.000259,-72.257066,active,5.3
glotto:borg1237,borg1237,Borgu,language,,glotto:uncl1493,,,active,5.3
glotto:born1252,born1252,Borna (Democratic Republic of Congo),language,bxx,glotto:book1242,1.79156,26.0814,active,5.3
glotto:boro1285,boro1285,Bororo-Otuke,family,,glotto:boro1281,,,active,5.3
glotto:bosa1246,bosa1246,Bosavi Watershed,family,,glotto:bosa1245,,,active,5.3
glotto:bouu1238,bouu1238,Bou,dialect,,glotto:yele1255,,,active,5.3
glotto:brah1260,brah1260,Brahmaputran,family,,glotto:sino1245,,,active,5.3
glotto:brin1245,brin1245,Bringen,family,,glotto:west2434,,,active,5.3
glotto:brit1244,brit1244,Brithenig,language,bzt,glotto:arti1236,,,active,5.3
glotto:brun1235,brun1235,Bruny Island,language,xpz,glotto:sout1293,-43.373112,147.247925,active,5.3
glotto:bubi1249,bubi1249,Bubia,language,bbx,glotto:book1242,4.02178,9.22304,active,5.3
glotto:buga1251,buga1251,Bugan (Retired),language,bgh,glotto:book1242,,,active,5.3
glotto:buin1247,buin1247,Buinic,family,,glotto:sout2948,,,active,5.3
glotto:buma1247,buma1247,Bumang,language,bvp,glotto:book1242,23.02,103.34,active,5.3
glotto:buna1275,buna1275,Bunaba,language,bck,glotto:buna1274,-17.8297,125.631,active,5.3
glotto:buna1278,buna1278,Bunak,language,bfn,glotto:timo1261,-9.13618,125.216,active,5.3
glotto:bunu1267,bunu1267,Bunun,language,bnn,glotto:aust1307,23.4116,121.025,active,5.3
glotto:bura1269,bura1269,Buraka,language,bkg,glotto:book1242,4.42283,20.7161,active,5.3
glotto:bura1294,bura1294,Burate-Wate,family,,glotto:geel1240,,,active,5.3
glotto:bura1298,bura1298,Buram-Saraf,family,,glotto:narr1279,,,active,5.3
glotto:bure1238,bure1238,Bureran,family,,glotto:mani1293,,,active,5.3
glotto:burm1265,burm1265,Burmo-Qiangic,family,,glotto:sino1245,,,active,5.3
glotto:buso1242,buso1242,Buso,language,bso,glotto:book1242,12.5008,17.6011,active,5.3
glotto:buta1242,buta1242,Butam,language,,glotto:taul1250,-4.471696,152.245674,active,5.3
glotto:buxi1237,buxi1237,Buxinhua,language,bxt,glotto:book1242,,,active,5.3
glotto:buya1245,buya1245,Buya,language,byy,glotto:book1242,-4.90828,26.298,active,5.3
glotto:cabi1242,cabi1242,Cabixi-Natterer,language,,glotto:uncl1493,,,active,5.3
glotto:cacu1241,cacu1241,Kakua,language,cbv,glotto:kaku1242,0.88778,-69.5659,active,5.3
glotto:cadd1256,cadd1256,Caddo,language,cad,glotto:cadd1255,33.33,-93.5,active,5.3
glotto:cagu1236,cagu1236,Cagua,language,cbh,glotto:book1242,3.99999,-74.0,active,5.3
glotto:caja1240,caja1240,Cajamarca-Lambayeque Quechua,family,,glotto:quec1387,,,active,5.3
glotto:calc1235,calc1235,Calchaqui,language,,glotto:uncl1493,-27.47483,-66.42344,active,5.3
glotto:calo1235,calo1235,Calo,language,rmr,glotto:book1242,40.8339,-3.5144,active,5.3
glotto:calu1239,calu1239,Calusa,language,,glotto:uncl1493,,,active,5.3
glotto:camu1235,camu1235,Camunic,language,xcc,glotto:uncl1493,,,active,5.3
glotto:cang1245,cang1245,Cangin,family,,glotto:atla1278,,,active,5.3
